,target,left_knee_angle,left_hip_angle,left_ankle_angle,right_knee_angle,right_hip_angle,right_ankle_angle,left_hip_to_right_hip,left_torso_height_to_hip_width_ratio,right_torso_height_to_hip_width_ratio,shoulder_width_to_hip_width_ratio,left_thigh_height_to_hip_width_ratio,right_thigh_height_to_hip_width_ratio,left_shin_length_to_hip_width_ratio,right_shin_length_to_hip_width_ratio,left_ankle_to_left_heel_to_hip_width_ratio,left_heel_to_left_foot_index_to_hip_width_ratio,left_foot_index_to_left_ankle_to_hip_width_ratio,right_ankle_to_right_heel_to_hip_width_ratio,right_heel_to_right_foot_index_to_hip_width_ratio,right_foot_index_to_right_ankle_to_hip_width_ratio,knee_width_to_hip_width_ratio
2366,others,173.22645262373823,173.20948888067088,136.49590306619092,178.87587234951496,179.3005070930808,160.16880027670618,0.05234923979249644,5.449481836565889,5.524370345214639,1.1879771617744446,3.7973750771036006,4.266778716715511,3.3769609684170807,3.6469201305120036,0.5784725131999082,0.993325559046521,1.161059182460003,0.42855796779833255,0.8941323519402012,1.2431036983418333,1.2913046700098851
2367,others,172.49162854657533,173.3227786728187,132.88800140483625,179.92636827603113,179.19225540383277,155.62890128543805,0.052119870123239,5.543199421683551,5.468319448403984,1.1155699921714792,3.824206195229011,4.323041621984589,3.4325298557179256,3.6215545067784314,0.601832251439407,0.9780698377192812,1.1197979713905601,0.45594014381635994,0.9066768717799826,1.2431473193248652,1.3136578980901072
2368,others,172.29548456378834,172.7703761220711,135.17251076259146,179.9828318097441,179.34301229538798,157.63303799135764,0.0510579210428048,5.615703763097369,5.61618554577507,1.1622320921498852,3.9378591250254362,4.4316102016725125,3.4733461677428568,3.661413557485038,0.5724721855570188,1.0257031400252021,1.1961130645633429,0.43337032885329885,0.9817621813973706,1.3209985266083906,1.346958040927103
2369,others,173.21139187206538,173.5969769359442,136.69310604914432,179.96300894935027,178.5075975531572,164.30261699148085,0.05273397105272524,5.406245157778779,5.369527559673718,1.1004925693113088,3.8280675001546847,4.2221489195627875,3.259068492552042,3.5651332062298953,0.5403392412888713,1.0213259342265277,1.2001034515977682,0.4596140274466593,0.8974788147191224,1.2820112906994223,1.2326786194891868
2370,others,169.53949532907305,173.01210669216633,132.67161455864172,177.14142172727367,177.88541346874294,157.1645743640158,0.04905489536636462,5.961948794612663,5.9349887868382485,1.317140458218382,3.8023395085322576,4.311288457776828,3.4262599306341706,3.6977008576620345,0.6410617268307025,1.169794529119527,1.240198797500505,0.41797654926188393,1.046557988379125,1.3297830849915298,1.4700966490988463
2371,others,172.36574083132314,175.0092064618733,135.98583222104804,176.38874227626806,178.13823786482914,159.52815844364147,0.04972230558966028,5.769234564612121,5.738323054620298,1.3052082669966543,3.8213570948414666,4.261480226080075,3.3744367067367578,3.593980937591511,0.6384509734779527,1.0906509494164423,1.2165838937728914,0.41264642434096954,0.9980270163170423,1.3186777777252736,1.2980113313025228
2372,others,172.05341596266715,174.27148227317252,136.84678911523153,177.2183434658244,178.83524497818294,160.84784042722194,0.050504555013394445,5.697157742140188,5.735729136851261,1.332865431794152,3.7916149934523236,4.195160136609098,3.3058815751693436,3.493763123095085,0.6328054795053102,1.0523618665258843,1.2163975066859278,0.41830713317691914,1.0588967044522888,1.3871899967761607,1.271982183867832
2373,others,172.0071616832882,174.84684307901986,128.13924167479183,175.91812052240266,179.0045212258628,152.9780373357042,0.04778100846701883,5.940004704264291,5.885305392928045,1.247497806043204,4.101933242354197,4.554301014097012,3.5382470934301704,3.872284944809707,0.6420902334525169,1.1787036847281285,1.1736055922307782,0.48872488961279725,0.9373968750891014,1.2448936719846073,1.298935220582757
2374,others,172.60533855735636,173.02595913415752,130.3056234653971,177.07135418989623,178.56646278513784,156.0137541126011,0.051720434423157526,5.578724181792141,5.599363706295235,1.2139982307747068,3.891846877153769,4.248140279272754,3.2511431376522792,3.5897177552859403,0.5429978406874887,0.9983776767624638,1.0624711494602763,0.43009457557050773,0.886387901310341,1.205482038519198,1.2234785620938942
2375,others,173.46167106272355,173.13886195630187,128.23232810627147,176.95461623587326,178.36574848407844,151.13933627251558,0.05132313072096385,5.631452847640348,5.6565467940896905,1.1978543624322127,3.8787753460482457,4.242713115529074,3.337859667252901,3.7155174978143792,0.5431116307313812,1.015614238040139,1.046925818027017,0.40122876219285375,0.8927378933952204,1.1693007143105802,1.219961750643835
2376,others,173.11137824313454,172.78801582566078,125.10669883767937,176.9818435448251,178.48588990157063,150.5201565927523,0.05057187430701491,5.704681446159106,5.789193396478486,1.2781981825353816,3.9187755507010578,4.339772909518496,3.443339714564923,3.730547765032903,0.5735654319985095,1.0619448026986325,1.059021256969506,0.41462419690478575,0.9556099578904574,1.2396449695013751,1.2245036515307999
2377,others,172.47329866028292,173.06352298423724,127.38698411319601,176.85340531513665,179.2239055118036,150.82204165436553,0.050504681433986814,5.777953893003709,5.766810430624584,1.2256268791478764,3.901430733410266,4.377670584894615,3.4089676008684218,3.7023995839473978,0.5638533387006931,1.0789824549168165,1.1221710180976914,0.42824373377268155,0.9729732228728457,1.245791217186016,1.2857270457532488
2378,others,169.06080429214504,164.85759505988074,134.8261129921022,175.97871182101147,174.38905409493154,157.51614226948954,0.05104342827959234,5.688013614841387,5.6265890729079,1.2630679154312001,3.4507817839876394,4.027640578911208,3.3311033228795783,3.6898755748233873,0.6995441296298975,1.0892096631223112,1.1894796649585777,0.4459330950455863,1.0372820240465912,1.3451936019615223,1.4557598670024132
2379,others,169.27510442753328,165.48280111743452,140.05407290118836,175.9746620823892,174.83315100415322,157.67659878919034,0.05044605177771208,5.75652344982952,5.677735287473887,1.2786199470846766,3.606097118092769,4.026102120128938,3.2477941572700613,3.7959943076413607,0.7401380011518124,1.0784943777888947,1.267079849210674,0.40276624213271794,1.054129501550889,1.3386904921860694,1.4153028488046029
2380,others,168.55510063027504,164.92565836803885,143.46681265723095,175.75171751795878,174.89002817749946,157.9572386274206,0.05261633371935995,5.569392199376203,5.473435944736323,1.3155684090814588,3.362876572595339,3.8357992407842407,3.1949174736936383,3.51096998899703,0.5309067602572354,1.0185541846189992,1.1805761193727913,0.39747632164729585,0.9381111674497095,1.2163054527759551,1.3997699429548027
2381,others,166.41227427913608,164.50939364936048,136.66728916263463,175.69356819437485,175.02990737399855,156.40921352739704,0.05072815015122953,5.767564128073814,5.675547655543265,1.2546336002537817,3.594482488070401,3.9856453624561934,3.268850355177913,3.792982359394885,0.7404224383093754,1.1167175155012525,1.2606650548267824,0.38481539241221,1.06068039104556,1.3148318812284754,1.5004412466566985
2382,others,176.51163319910043,174.48908905147144,136.0921265746554,175.9050598856019,179.4958292511329,164.72924215533214,0.05410035435728171,5.4445561265387,5.378292168413255,1.2180711476724595,3.48605183340506,3.950960846323794,3.2526721943608874,3.330290827575679,0.558274412821569,0.8941792917697627,1.06368212199672,0.4161992438946106,0.7364939427435834,1.117924215634426,1.2874579552292682
2383,others,177.31563751231383,173.4448820855304,134.88897007739004,176.4080557892053,178.12483502896174,161.15719399060166,0.05204237396325295,5.462914037018821,5.4657281811532235,1.5218014150896737,3.6404457172300253,4.01834416186315,3.45415521143719,3.55451854056784,0.5845347718825123,0.9278644522903532,1.0783417523017327,0.4375542997690459,0.8808879325732946,1.2613335785779183,1.2242464538457392
2384,others,176.0000880397953,178.60189761766574,122.1321136488776,179.50820081245493,177.30817254022537,167.5001870248253,0.04657386736027082,6.0734342931775895,6.071387383195058,1.0939724036851601,4.269295201216674,4.61309643956911,4.07581573679126,3.9545526863253277,0.7739070927921019,1.2553526430828212,1.1735855121937047,0.5390633503574311,0.8418100741675258,1.3331592943762247,1.2989457505258293
2385,others,174.7757717500691,176.23025370104907,121.92194644492497,178.93569521393954,179.3724460639255,162.53628318500554,0.04728302966013413,6.142346382758944,6.0454290757067755,1.1531466360053042,4.0978404025763435,4.515327017932674,3.7723705846776308,3.8052621733858736,0.7400767827398083,1.2125987846934625,1.123736031583325,0.4965651707298272,0.8257139419800572,1.2553948443609366,1.2706109868588111
2386,others,177.98246891409545,168.71370613744824,133.7153233796741,179.5206153681576,173.92050411485428,160.86497767591155,0.04917865072392302,5.622961719660848,5.641444020315792,1.2459369192979726,3.777093158363162,4.347339372973175,3.729689864208164,3.9281814770352286,0.6671357923263972,1.0210980508654321,1.0894986276401193,0.44035643807976005,0.8378330813663878,1.2093026538027698,1.2157090947787883
2387,others,178.67129927438705,172.61041210024342,131.67027441540213,176.43137346856318,177.7698669462207,162.2053113724199,0.047211799600413745,5.918222191481097,5.903063160753463,1.2709015797095502,4.098378408432947,4.696190944663208,3.8634545615020506,3.960992472425001,0.7342045354756511,1.0945977347516351,1.1378170156015337,0.4822610768446573,0.7785064065361442,1.1970026357900572,1.2628194863825977
2388,others,177.31912886389748,172.04267220005687,133.41859034742276,177.28843761715567,177.0889275070763,165.98329511474216,0.047753544039015806,5.85661287986547,5.825603119481305,1.2169463442068802,3.948037342314502,4.440068234197664,3.6938932934636246,3.694303295002786,0.6941498558116517,1.1255324324157099,1.2268216162827414,0.5359846999761229,0.8837297221471193,1.3701609553132914,1.238215960949009
2389,others,177.2408243509385,170.91149782056993,130.52187892286585,178.41584772325905,176.67377957734294,160.63018627524878,0.049159468294686044,5.743388897238848,5.6307186705013965,1.285267999322467,3.8492556218006015,4.353206500961747,3.6824809280462896,3.901997740445209,0.7109780516539939,1.1550862152332138,1.1595278485564127,0.47692028804834463,0.8236888322060676,1.2151293510731633,1.2259842901871247
2390,others,176.48608615041672,171.02502286314768,132.7873152488661,177.29764978243605,177.38496845727707,166.5413276108712,0.05268750057686419,5.353478161194227,5.221531698075401,1.3601581188628864,3.658232554788113,4.236721330928518,3.361563237337504,3.564775380192801,0.5893360132898171,1.0286618878034919,1.1812579931464466,0.43341498309899273,0.7643564118329315,1.157108494082686,1.1999095647358733
2391,others,176.93619034409014,175.03449567775928,137.9430928306649,178.2277227311118,178.500726171982,159.3025218414006,0.051072774671049405,5.558858183592485,5.60080979906392,1.3439644404731113,3.6987412055168796,4.136070963735029,3.3930236825491122,3.5087949666500284,0.5873239902715026,0.9530103220204671,1.1072247274618907,0.4563951512210923,0.8453465644503715,1.2265046667441588,1.2664870121350742
2392,others,176.71391827742352,174.76724503197207,137.60109550269203,178.3707384443784,178.6143277534176,163.74392517869316,0.05088984650102455,5.5421892066434415,5.6156489187912015,1.3655940066772134,3.6939541320973066,4.130702989489883,3.399403652361688,3.48695282826155,0.6217658141807205,0.9776167176703873,1.1152586298078486,0.4365204043600173,0.7960099021621935,1.1824212715817133,1.260902189298102
2393,others,178.3973573455515,172.91358265022137,132.6156217425879,176.5449991979021,179.94826283295325,166.321905558462,0.05192631558175848,5.558066423528335,5.441281147539052,1.4536395480900972,3.591493017927957,4.126842085473565,3.4846237429594504,3.5130884505460727,0.6348707919811819,1.0594045923611262,1.1490396705808004,0.46589257013922786,0.7627674186134346,1.2037094613813901,1.2232833279858002
2394,others,178.89121396127078,176.02950773080215,137.80267097486896,177.36540818018815,176.90310096580495,161.39710740464787,0.053324943290067345,5.398880698098506,5.512376449895136,1.4696720931159024,3.426140426102693,3.8409181829568673,3.372016339122285,3.259525157996746,0.6327159936478903,0.9288192999906667,1.0809958088211415,0.45677843974893667,0.8439113219466847,1.24189653777306,1.2156449684037836
2395,others,176.2706215012791,175.50694992810622,135.68075263663832,179.04988448525714,178.71449101349089,169.0104779521325,0.0555497773863304,5.149147898405125,5.191655614052141,1.3707102089963237,3.5200328700813186,3.8055600897021726,3.1671715852330977,3.327046601412022,0.6073677585814342,0.8592504154516162,0.9634922406634738,0.3687964206265941,0.6542541938453792,1.0060223065886278,1.1281431846457461
2396,others,179.30339408811838,176.81837185556807,141.27941770961823,177.8807576340358,176.70244453168868,162.31449450367498,0.05345056055256321,5.312706436813925,5.419978457258322,1.4215560235583842,3.4301397409254157,3.8181554447952966,3.3261988371242617,3.2640435799212386,0.6237239187634147,0.9730442333057844,1.1634077304037775,0.46120187515927813,0.8670699843827994,1.2870850084090837,1.2004357753938113
2397,others,178.7576108279597,176.99901190103037,136.62611250389668,177.02929910381985,176.99869602097166,166.2426542478235,0.05467593735950882,5.190887702584164,5.2414408413844455,1.395289339892263,3.5073658347855745,3.801424356502643,3.355704878624231,3.382202427510542,0.565893715511787,0.8258335804189151,0.9500265889271703,0.43395838435128176,0.7227237611717625,1.1327425950203331,1.1470703314282018
2398,others,175.6135779971835,170.6223231214941,133.7357288787287,178.75796114434556,179.84326452107194,164.52939988935879,0.0485210278625076,5.823249900766394,5.968019131267681,1.5887306303353566,3.8004749358904264,4.262042727230782,3.620878546588763,3.647231673515668,0.6290494270392105,1.1622726915132389,1.281468269362238,0.4713986623042036,1.0685349987529758,1.5063562080096826,1.3296156136706598
2399,others,177.1612158683306,175.18071924642305,137.7312508694127,179.95952356385848,178.3099162357943,160.6587371931767,0.052514454604287775,5.3870515691435275,5.485288319994013,1.4952117894260715,3.7006666851311216,4.016905887599163,3.2937652443551806,3.4583086678110986,0.5510702627001016,0.8939925104148542,1.0728673719382336,0.448813735970175,0.8060651818054303,1.1813068932784943,1.128595575748219
2400,others,176.10831616953246,174.5473902414958,132.78078121266455,179.10670457366174,178.82941194524656,159.98276042655567,0.05290939753107608,5.448282816972616,5.550459771857789,1.4807808117288468,3.6054023198366814,3.981690494655156,3.359555335700304,3.495418415088022,0.5412972450396447,0.928053241229094,1.0292150906900288,0.43658558077107273,0.774551554165136,1.136890609523131,1.1611587401982058
2401,others,174.98873836802218,172.40237296228037,133.8048421908623,178.73397645240695,179.21748936942177,167.8534126756737,0.05184746603932444,5.5291999878082025,5.5834098959751834,1.4484199189162978,3.6720571344873663,4.030296572596457,3.3753038799411845,3.5364175778178546,0.5627606626835641,0.9732381442503598,1.1266166325362315,0.43307228991201524,0.8620526641096781,1.271286192000121,1.1711687167570721
2402,others,178.45944853683798,176.20782285862,132.91653065015558,177.0586581051419,176.31707398115816,160.4384577427259,0.05196354558183951,5.393294825400782,5.58003909622034,1.48965174743344,3.7028708645150137,3.9638826394155284,3.4523992183331043,3.5156952417244045,0.6077147009521204,0.9777142310184109,1.1107078245129702,0.4043221081573076,0.886800960896466,1.2524206639055369,1.1997223095574188
2403,others,179.70506942811767,177.13730740746365,143.0222504831864,177.98637372764696,175.41880635459765,157.51469119710347,0.05079183386517588,5.55145071747097,5.725398383810859,1.4917227702085123,3.6325965270788676,3.9998252631437845,3.408505223659222,3.5714082465773123,0.6366167875291977,1.0831561362231248,1.2630641233361966,0.353974782268937,0.9561480999817281,1.2664673325668312,1.2369307056331986
2404,others,175.1498941687376,177.8269842344324,131.9485158933508,178.56861011071024,177.71175272916406,164.3331361434131,0.05085505564566029,5.456704550540085,5.716237884622076,1.3203104637652607,4.090203125244265,4.259988833205114,3.539872828949433,3.618336974662999,0.5997644656296135,0.924725855101559,0.9887183266832403,0.38721260263162577,0.6937824534964918,1.0353232574773685,1.1179644868401384
2405,others,173.86049340336308,177.02285485437832,129.49185896535087,178.37213295466165,178.06472713644743,160.4650493864556,0.05066293588999534,5.588242181164686,5.8311623062323505,1.2880264654505245,4.06229573578062,4.325060384485734,3.5129846810455008,3.7569136686808218,0.5816953979952412,0.9291638169682044,1.03348783815097,0.38282838742748115,0.734707344872889,1.0691888614013532,1.196327057628662
2406,others,173.9775699530442,174.38315056366466,135.66768629419863,178.8587082940113,179.67914528384736,166.8183312216854,0.04914652363513881,5.5759596206879225,5.772354033518302,1.2533934384729355,3.948980362871152,4.365186160278378,3.619702234125108,3.6769807812754096,0.6398665311201032,1.0058533191397032,1.1059003721651304,0.38697110327875556,0.9112181073939776,1.2681425095315009,1.2604744029654036
2407,others,177.80979614682616,176.8784944651735,134.11053312425122,177.4680072545479,177.38008101918655,163.5428446708581,0.04788051917751697,5.743678790496774,5.996978333644647,1.2762919513973177,4.045133265463881,4.48256896809094,3.6808890195088386,3.912731746702048,0.7441743415293609,1.1905261061740375,1.232439629022481,0.4334716186480358,0.903995250769255,1.3112594150481403,1.3249860345304283
2408,others,179.92949128987564,177.21259097356048,140.64476406352338,178.60439661566988,177.84650486948482,168.19472666800243,0.047225431667929973,5.836444091524704,5.909782768375729,1.3834027320161324,4.18435041758775,4.444697859504784,3.8371608925245853,3.9819652584548435,0.6539828285252778,1.044338874519258,1.2637410729938348,0.30927774950127107,1.1098402657860003,1.4091355351128747,1.127914623037456
2409,others,174.73208031821807,175.9758529287833,130.85308100206072,179.40607984489836,178.31876508312317,159.62630514590563,0.048249523876613534,5.7978382855029675,6.026924140455654,1.234390328495168,4.022101097169134,4.439153018784233,3.6758938164972936,3.86502624186803,0.7062593608792105,1.0837285663143499,1.1169952384909585,0.3796791940584964,0.788706310725461,1.128953407663488,1.3323857117303364
2410,others,176.0885637927578,177.74132440604714,130.16517388562087,177.2368476535744,177.85640038206134,172.03826630692944,0.05041167219627585,5.456183435440921,5.806632633552734,1.2078472145553354,3.8442091204017195,4.252965393682237,3.677726550082298,3.608715722373618,0.672768960968739,1.015126660614438,1.0092111933295445,0.4679332533773035,0.7318724568086871,1.186112606889474,1.2658383405831717
2411,others,178.0797211911802,178.53282555818126,135.76607922133857,177.1155407920848,177.9971998051924,166.20630893617832,0.048610214973065766,5.720753587545184,6.008240610589319,1.1073070736460995,4.043258355789207,4.487050567727314,3.7148067656979116,3.8733865951817954,0.7535177186341708,1.0470850080669665,1.0898698254377885,0.49241729507874016,0.6439289314756544,1.1107634812508136,1.2865049843363647
2412,others,178.41492846592698,176.91202408847744,135.18035051950508,177.75241922445267,178.3281998477806,161.90314038517093,0.04862148183924447,5.6461399916538815,5.882585204200818,1.2538445341420268,4.0968618698597,4.57057504552282,3.681305088069128,3.8797799610377726,0.7303128506187478,1.1149927174944523,1.1794884518369402,0.46561755887581396,0.6568189141668554,1.0847880028923582,1.2791814588760644
2413,others,173.93206426468583,175.2224881200647,133.44327703722578,179.5536595078813,178.78268080994775,161.65854465109283,0.04984306384119433,5.612890582685459,5.781647212272395,1.2704107582537385,4.019973906744124,4.440746633018874,3.3650189507494646,3.6192384755424096,0.6463895563358917,1.049028488476129,1.1396201476228012,0.35895404533856895,0.8428385886055,1.1814977798127515,1.3192779839208955
2414,others,174.95225136172994,175.50041595666292,135.9298620367258,179.65773295222414,178.3091924888995,168.7901003314578,0.049924249726161586,5.420397389544884,5.7650367706997665,1.3555851472849638,3.950170654339967,4.32634904992496,3.468707306130829,3.525094669400378,0.6574305804794774,1.0217788070174842,1.1671111981194815,0.4076087616606602,0.977772301182492,1.3748082404705104,1.2706224831470896
2415,others,179.84988192659728,178.26639020686036,136.1955282269094,177.63109774181328,176.93776062765477,161.941248649535,0.04890505975914085,5.643363627355476,5.8233799125886865,1.288757488029589,4.082047202422587,4.490977998856259,3.7273196360886387,3.8711167034300367,0.6484314357641746,0.9986910637209201,1.058580896880673,0.40926252876211305,0.7601826341126043,1.1446431608438812,1.2317564442272995
2416,others,177.62648220911163,177.41295551829347,125.68624081380034,178.90469638343487,177.56582227746884,160.63054322438603,0.047021241054846875,5.7925252539502186,5.989941336067078,1.292584927217015,4.209227346452673,4.569178379044258,3.868090369141155,4.072381531634354,0.7400923430638263,1.1850125242470066,1.1760841807964102,0.45315091521506656,0.8491098597971671,1.2525927694767158,1.2329307304899182
2417,others,176.77924128432963,175.29694525970103,130.6270837622769,177.27592751342675,179.27516326030712,167.43482783231988,0.0488943675026512,5.712318535595552,5.818204495189152,1.3109651753299045,4.113495905499535,4.539777753353626,3.644179702203325,3.674933139358904,0.7035542742919669,1.018099374722814,1.0433828849440452,0.48381646636946335,0.7143715710885599,1.1618272659756872,1.246509560956774
2418,others,174.59042725548866,176.27199524630956,125.35300100195595,178.55211936338821,178.52709409833895,164.9612147218759,0.04963759517022753,5.580737911129844,5.737153488825021,1.2441839731580568,4.077300192811541,4.585260779338328,3.70229624222268,3.8053549374646867,0.707991942807668,1.088013059441916,1.0961613493143425,0.4333458894343331,0.7421125283741993,1.1429683370831898,1.3008935875402465
2419,others,179.34333649354474,177.91849888200838,132.0295029101378,178.0037616181794,178.10366198753601,161.92185597376815,0.0454149898550272,6.016967864721257,6.241750668035285,1.2077145109710932,4.390750116701194,4.863799977769371,3.96627338086528,4.24144829044721,0.9017147825858718,1.2651054547504075,1.2282481780644732,0.5207611877622431,0.6508275695358983,1.1390684339578083,1.277605666899049
2420,others,179.01834179800096,178.09050394832258,130.2452510419479,177.7381821937531,176.9716096303471,161.1410226092955,0.04589999965866035,5.975885904306697,6.172742466789507,1.26132076271215,4.390844942950392,4.877602396984392,4.0131472535276265,4.126738366136015,0.762640214148696,1.1748949433419564,1.2276391971389546,0.41670539705913784,0.8109391219706875,1.191732167215834,1.33153432157217
2421,others,176.90195560519564,174.48923197799672,128.38546894161524,178.23565850487688,179.86319843659143,171.27270437403467,0.053661011993053905,5.33894657765746,5.486352100139405,1.354759729176623,3.5496194200560884,3.8981936035960714,3.4965795103160815,3.3509524598716953,0.5912160309859464,0.9789774588793628,0.9840731725339993,0.42350314485630985,0.6898437276771894,1.1000168623075968,1.1756455737726361
2422,others,178.87129436628854,175.7685390705942,134.6845290515043,177.45063148724427,178.16276112891828,170.5983471073919,0.05480786715784345,5.202625214467951,5.399107409388818,1.40105833173469,3.355807545468898,3.7237776329749694,3.4013406123532985,3.2834857041814858,0.5511639553166795,0.9085054841334583,0.9858970809752795,0.42784245650887903,0.7334813283261049,1.1489063539890598,1.1818686637548466
2423,others,174.7639559770245,175.78521143685137,128.86975537594827,177.89975367487818,178.569757101521,168.8781195714072,0.04917519484060275,5.6594450683246835,5.841435757572811,1.2498013614810612,3.993784712003786,4.475524765308966,3.7042187734062217,3.7228960273635656,0.7384924723239975,1.1123580953676204,1.1428060027883113,0.5112216972808247,0.668397269095562,1.1567408758429292,1.3345200775155668
2424,others,177.6889644807988,176.51700864261502,131.7173444372352,179.16797964834714,177.3188665976358,154.14153256143913,0.04868490888172091,5.899034081809001,5.917000588294893,1.3098989858025822,4.127763634529678,4.5755037331696355,3.6611732391566627,3.8786265298657385,0.6906349953582134,1.1930947362702542,1.2338633379144865,0.479311787874779,1.0189629659163721,1.330698756279104,1.3051213480355248
2425,others,174.0515515613418,174.58869928321667,123.03068836153932,179.26973057756592,179.56916698107554,154.77074276577693,0.04635194875483261,6.0997140861364585,6.061012671033281,1.2068513745459575,4.397461075676942,4.953019100926668,3.7856439263754944,4.057283619672194,0.6270257861907308,1.1418859003270256,1.200531519570316,0.4573363892802155,1.0232123162961337,1.3030787662395413,1.2866585131698807
2426,others,175.2954228766664,173.4753811969684,123.77564709339309,179.81510393565452,177.23041915260472,155.9249353380987,0.04469445843343911,6.455473728810109,6.387843503915032,1.0436480835206174,4.444037744809613,4.8590298372262,4.105650234708902,4.3846113451055695,0.7045137300692441,1.3091503887653473,1.3055467025101681,0.5304812038102655,0.9365394346705184,1.2945720858216505,1.258313189806457
2427,others,178.1480504546909,177.27942565145696,129.44601864995602,175.97534041974535,178.36454683678588,150.10189866549595,0.04339128981016915,6.691933899685453,6.701537160759153,0.9210427921056727,4.499645122226452,5.155085369993799,4.314894827342677,4.271085600674825,0.7733638586306997,1.2150739389929126,1.2563631005176947,0.5434950310355338,1.0801337569819982,1.380770641370045,1.5844041976447798
2428,others,178.38744805883002,176.97481695030763,130.6938748635427,176.42834416057696,178.27621542413755,160.15016369333853,0.04608186493792562,6.340861077378865,6.336007467977803,1.117083335680208,4.284841841363288,4.668329341771229,3.982010282736054,4.055425579417886,0.6585270656514658,1.1443105705357048,1.2210946489715164,0.47410691227040835,0.927022930161017,1.2781742536574159,1.3525212868195267
2429,others,176.13784548894344,175.33321771386488,132.80663473409265,178.04541092227095,179.3577550721487,160.54739246823166,0.04800217780210083,6.002079444846434,6.028978872583063,1.062462188320415,3.999662411887612,4.495284028843472,3.701351048868214,3.7497897357154653,0.6338447568106036,1.093517561722765,1.251565516808646,0.5091571264021245,1.0640683421612644,1.4470419690404028,1.294663549289388
2430,others,177.89576812071223,172.89150443137316,126.41497389474542,179.95061621379057,177.54616080656487,154.15067395916702,0.04497041491768923,6.15186098220024,6.304831114765323,1.180321222928989,4.372837173493495,4.801541949149159,4.197836635997118,4.529598771624463,0.7372003095593073,1.3120546488073104,1.2744365545552694,0.45961253952925973,1.0529731528480761,1.360764960786101,1.2561619255729712
2431,others,177.60509599978795,176.10718420235656,125.88530938430954,177.36582064381415,179.47168411400148,156.1194981980857,0.04619841313195252,6.269422595415816,6.261683396314102,1.0748343856621454,4.3915886285881855,4.879652612093016,3.9231356590099984,4.032623574483958,0.6171804539354532,1.126273312072953,1.173061831285313,0.44990594969718595,0.9730048880945212,1.234250794800522,1.2618301909518495
2432,others,178.69730628114715,175.65381513062084,129.3514528138995,177.28804503251092,178.4787266664354,158.38390718515544,0.04642770373522212,6.091507680400201,6.150194944403582,1.012313625307986,4.436187256946293,4.760101872321953,3.914778581188,4.047515867935637,0.6552042524196399,1.0920810505843408,1.1660575646204525,0.5055207287559559,1.0091346389836866,1.3954658515148028,1.232299079443648
2433,others,173.6122479148669,173.91237937350073,123.69722799776206,179.4711854618737,179.87875804474004,158.13266776832225,0.048277517899516384,6.012291782010266,6.046175838181618,1.23488875970355,4.0590557481003815,4.595541637346214,3.7110326876198076,3.779085496103575,0.658921495425962,1.1247481129201744,1.1842073125709103,0.45072495825312864,0.9666794311463571,1.2893212839726382,1.3443638985441233
2434,others,177.53805266600278,176.42558485707872,126.84570374774215,178.55081675481753,179.24892671448217,158.0871241061109,0.04598410990579662,6.279187719083975,6.330227306929015,1.0180434468728325,4.318980551849769,4.784118830661524,3.9387415983310436,4.038487699195932,0.6421724432540773,1.1570177169133022,1.2351311202850312,0.5033641199864471,0.93485166428408,1.295414451526825,1.2499488407649861
2435,others,178.81921120140436,177.22949092037067,132.1373734522092,178.68673907035782,179.3678854988146,148.9339056842109,0.04509897548217281,6.3413529008301825,6.302651252211353,0.9851879394839463,4.450967009816345,4.8763962105213485,3.937575883194186,4.199375350790102,0.6774912600457514,1.136080190019671,1.2688143399154885,0.5189670870312888,1.085665787622085,1.4000978815150196,1.22134568806159
2436,others,178.75343046455032,176.00981102146142,135.28578668022513,178.91928573221062,178.88894526714364,155.8872420147435,0.048591245167418085,5.701235144750666,5.647666563237631,1.1384543521023724,4.26004454496003,4.626922764540927,3.7277247885826092,3.975993814117779,0.6190935420652287,0.9914450269761887,1.1587874792971107,0.48074586567527977,0.8575616067177966,1.1871864502593796,1.1366344324212798
2437,others,176.70451315044102,173.0353463988805,127.14427239313054,177.50406742327178,175.59775486307902,157.96141245792722,0.045778647189818944,6.019320642372587,6.026583187927917,1.1210139499909157,4.4944424204706035,4.833200759354069,3.9908080537993214,4.364376920752277,0.6316831404082168,1.27971548508819,1.2752723352531057,0.5149808762941566,0.9920423995198935,1.3391945782367167,1.0848481689775393
2438,others,178.88822946366173,175.3372910249117,132.37721496311443,179.17337835131477,177.23337030647403,156.83978908493435,0.0420178610803742,6.9110602145550635,6.772811382035438,0.9588195423875598,4.626963920150341,5.1067100740070694,4.247002100170769,4.600404253821183,0.8290340192593854,1.2984277644193347,1.4120879381638325,0.5939901070877639,1.0546407906823512,1.4813686329253137,1.2065093908534275
2439,others,178.11166896122924,174.08216031187052,131.5617037451366,176.90039754038483,179.75298893236356,158.49302178455838,0.046527777221231,6.148416138434662,6.076401994721955,1.3468307828484134,4.215155808004307,4.699580878790738,3.794225176424304,4.051409027984102,0.7126586836998934,1.2387310646768535,1.389393831299445,0.5772625584893175,1.0177036568655395,1.3763568643871982,1.2514941490561795
